#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf62.3.100
#tb 0: 6/89
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 64x36
#sar 0: 1/1
#stream#, dts,        pts, duration,     size, hash
0,         60,         60,        1,     2304, 68c50d9bd5b5e1d3ccddddc6cfca873e
0,         61,         61,        1,     2304, a5d7cc945e49736585d3a2261e151de3
0,         62,         62,        1,     2304, 92622531b50ffe224e6d720ac9fb13c1
0,         63,         63,        1,     2304, 025ad92c087f218642cca5164e6a69e8
0,         64,         64,        1,     2304, 57464f63d89cf3a85cf6b0e2e4c23a91
0,         65,         65,        1,     2304, cb4b8ba73a657372ee2959d4e9894f7d
0,         66,         66,        1,     2304, 7aba91b88ae34648edb83503cda54fad
0,         67,         67,        1,     2304, 02e1118704d3e187158cf87088f89361
0,         68,         68,        1,     2304, e60752d8d0b03dbced4be6176dbfd7c0
0,         69,         69,        1,     2304, d72eb52b1f4a83819abca9a559253c8d
0,         70,         70,        1,     2304, 8c54f38575e44b00b5541fe6b291f28a
0,         71,         71,        1,     2304, 73d1ba14249da8132f959b2a50744083
0,         72,         72,        1,     2304, 30a8724c2ba785174afd752334683f9f
0,         73,         73,        1,     2304, cd2c6e832cc07ce5378f40b84448bb1d
0,         74,         74,        1,     2304, c09d391ace71a376c1c0df028e63a94c
0,         75,         75,        1,     2304, bc3730b3f03be6d178bd48320ac598dc
0,         76,         76,        1,     2304, df91da7404f7962b235fea6f91990ef9
0,         77,         77,        1,     2304, 503c2ef6bc54ff7d0a2ed1ab25f7f387
0,         78,         78,        1,     2304, aa5ba35f4cfad38b52233e24b403563e
0,         79,         79,        1,     2304, c321371284f8bcb22e1dbd64b9d4d873
0,         80,         80,        1,     2304, 76ea89c572af4fad6b96b82a68827838
0,         81,         81,        1,     2304, 7be23020454325a4fe7a5851d9db688a
0,         82,         82,        1,     2304, 0e39ef9838c4e39616c6114622c3deca
0,         83,         83,        1,     2304, c612abfc7f7bfc200838710ffb77e117
0,         84,         84,        1,     2304, 02ed8011a52c269f30c23ee82ffb640f
0,         85,         85,        1,     2304, c95ec2380cf42516ad592a9974814b2b
0,         86,         86,        1,     2304, 86b04168b1018ecf1149556b823e6097
0,         87,         87,        1,     2304, 67862f1d834f18e65238898b9c3973a7
0,         88,         88,        1,     2304, f9c912ad2f51cd1960eb9638761be81c
0,         89,         89,        1,     2304, eae3bbbef75e5bbc7250336bb4c2aafe
0,         90,         90,        1,     2304, 1ab9e4c29cfaa3de458888610e28f81e
0,         91,         91,        1,     2304, 782ab0bc41ce007f7ca2db25712de445
0,         92,         92,        1,     2304, decc2ca6d48f34bc1134d70b9d4008a3
0,         93,         93,        1,     2304, 0500864e44ee52e5413c53413e345a97
0,         94,         94,        1,     2304, 86b14b00aa75631929ceb27542b436ea
0,         95,         95,        1,     2304, eac6266a93fd48ede6b2182666a62eb0
0,         96,         96,        1,     2304, f016d1ff50b74b973bd65037b662670d
0,         97,         97,        1,     2304, 932b5b9438acfc41d9d28dc93bf02df0
0,         98,         98,        1,     2304, d2db78a4c113af26cb7f693db7be6673
0,         99,         99,        1,     2304, ae206444a35b0e38bc42f6b6c794bcd5
0,        100,        100,        1,     2304, 4781977d56d21f389a3edb573dcedc66
0,        101,        101,        1,     2304, b0cf6e239b0fc7c1390563bc728d11d5
0,        102,        102,        1,     2304, e1f0ff0964c80e0bdd91e1887fb31c9d
0,        103,        103,        1,     2304, e94163961491f3e7480c704a92528b31
0,        104,        104,        1,     2304, 5d7e2250a15655bc2db380c0b368869a
0,        105,        105,        1,     2304, 2775f10dfa791aa33b180a31af6b1ec6
0,        106,        106,        1,     2304, 78458cdbad241b1327690823b0ad4d5a
0,        107,        107,        1,     2304, 73f198b2690242798bf573b5552ded99
0,        108,        108,        1,     2304, 720de011fae527107a103eaa30a10031
0,        109,        109,        1,     2304, e15fbc777ac5694b8390957317f6f7d6
0,        110,        110,        1,     2304, 3ef31f76403ddb69690da1268e343bb0
0,        111,        111,        1,     2304, 93d81221cccd085283a047177cf115f7
0,        112,        112,        1,     2304, 3bf5f1cbe5b89b4e5259ff66e4f7da9d
0,        113,        113,        1,     2304, 31e24df4636cc43c2906eaaa31506f4d
0,        114,        114,        1,     2304, f9323774fe7f2e0a842b355a7750cf7b
0,        115,        115,        1,     2304, 2299bbbdc845b7b74d7f72f9f8e71182
0,        116,        116,        1,     2304, 4a14b9cb55d1c41617927b097f16d10c
0,        117,        117,        1,     2304, 23b6cf850ae664872d16a186b24d6c11
0,        118,        118,        1,     2304, d614abf25156fba991772478ac093228
0,        119,        119,        1,     2304, 2e3274df77bf7d68ac2e66a3daeae08a
0,        120,        120,        1,     2304, a8cfc6d7cb1ff7f62d1296e4421bb547
0,        121,        121,        1,     2304, f96ed92cdefc52fba18412f08f3c96d7
0,        122,        122,        1,     2304, 652e9d87ba39b83dad230231094fd76f
0,        123,        123,        1,     2304, 2a715bcbb23f7ba803cd33c9f8ab07c4
0,        124,        124,        1,     2304, e3870b0db2a2ecf7721c8aeefc6cf33c
0,        125,        125,        1,     2304, 46ed3f0fe83fc64ec09fdee1d47b5b49
0,        126,        126,        1,     2304, 42f4869d4800df012b470602f292176a
0,        127,        127,        1,     2304, 9ce26050a6a3ac5b8804b2ba15f44383
0,        128,        128,        1,     2304, 556ad0a97ae71ae309146cec389af47b
0,        129,        129,        1,     2304, f535842f72923e69ee3513beb9ad7b20
0,        130,        130,        1,     2304, 08df6cfdc0948afdf1c578e920e30e44
0,        131,        131,        1,     2304, d145713920d340b96c111739e0eb07d8
0,        132,        132,        1,     2304, c196d58beeeee4e458e9d33117a3c006
0,        133,        133,        1,     2304, e463f1a77d225ee4983007e20b6465bb
0,        134,        134,        1,     2304, b6b947a8d4db26c804665b845c6290ff
0,        135,        135,        1,     2304, f372d79ee4c22f60081625570b7bd77b
0,        136,        136,        1,     2304, 04039e47d2c8ad96eba71bf9ba9b42df
0,        137,        137,        1,     2304, 9f36763e532b9576e95287b5037686ed
0,        138,        138,        1,     2304, 2ad53903429da5fe99097e3361002cc5
0,        139,        139,        1,     2304, 1e957eb2b5397182b65245833dec5afe
0,        140,        140,        1,     2304, d71aca63e416d3f839b33ffbcd5a498c
0,        141,        141,        1,     2304, 0d31562f5f21094b053a25ffe1582b2f
0,        142,        142,        1,     2304, 41f37e607a01e65ff3e1282043cf588e
0,        143,        143,        1,     2304, d6d8fd9c9f2734f3ebc9465e797ed39d
0,        144,        144,        1,     2304, 13c0cb7761133eee62d25b3ae7a457a7
0,        145,        145,        1,     2304, 23ad4ee5ff864a6143bc2677c87ee17f
0,        146,        146,        1,     2304, fdd38bde4b6d3cac0162144ba2d695d7
0,        147,        147,        1,     2304, 991fad209b30d8d11d478aaf57ca15d6
0,        148,        148,        1,     2304, be8592d33ce0dc0bc35d4278e27849ae
0,        149,        149,        1,     2304, 9da7dd91475b3e6ac019fd384bf71d29
0,        150,        150,        1,     2304, 8225629673c4ec73197b219a08cd7594
0,        151,        151,        1,     2304, db7f2d2979923434a376c92386d57372
0,        152,        152,        1,     2304, 5d83acefc04c890efea82a31d72024c3
0,        153,        153,        1,     2304, 0e4b3f03535c5525bb1fe81d3022c850
0,        154,        154,        1,     2304, a132691717e6680844e64ba1f0a92344
0,        155,        155,        1,     2304, 4bd6510e4237a47489f1d22b18ab5fe1
0,        156,        156,        1,     2304, 9d9f20e5fa3f3d46d047457a4e45c642
0,        157,        157,        1,     2304, af312c829a2f1401eaa7d9311587693f
0,        158,        158,        1,     2304, e8ab53193224ac11b4d912da7f8a36bd
0,        159,        159,        1,     2304, 0a80244c6df0c79dcd617119a351c709
0,        160,        160,        1,     2304, a296eb24aff0a64c7ad931ba13446185
0,        161,        161,        1,     2304, 9e4e6a99401f1bd06fc0d0d06c14d28c
0,        162,        162,        1,     2304, 4ffdce7fedaa52120f64e7c15ddbedd3
0,        163,        163,        1,     2304, 36598f895480d6dbcf3ff33480429563
0,        164,        164,        1,     2304, 7625fbebd6b962ae4f1c9a7b987b1269
0,        165,        165,        1,     2304, a34dee908cce02e5a52f867c0360ab74
0,        166,        166,        1,     2304, aba2f1286af8e0f2f36b0754fc1eec0c
0,        167,        167,        1,     2304, e93ae72c88da8c6584e0e84a1e3a79af
0,        168,        168,        1,     2304, 05d6d33c04a85f6c96decf8d658527c6
0,        169,        169,        1,     2304, c6b2f4e14425b6f69b7b1d18783b0d16
0,        170,        170,        1,     2304, 45a94ebd11cdeddab79e616e1bdb29f2
0,        171,        171,        1,     2304, 9de511fb43b14a9393d4f975e26aa338
0,        172,        172,        1,     2304, 2ab6985bd5ec9460947cde5dfc4803f1
0,        173,        173,        1,     2304, 641ad3265e4226c34a1c3fc751b9f894
0,        174,        174,        1,     2304, 8930fd92161b6259378ee66b5067b9ff
0,        175,        175,        1,     2304, 305566961404155553febd287b7aae4a
0,        176,        176,        1,     2304, 260d4ec67f239779f3afca55353091cd
0,        177,        177,        1,     2304, 678ce33bbada22124196390f37701864
0,        178,        178,        1,     2304, bdbf757e655fac293e79082435ed1565
0,        179,        179,        1,     2304, 95c2fa871e3f652255f0acc7ed3ef705
0,        180,        180,        1,     2304, 7ddafd0934b836b124ba08fb99b730dc
0,        181,        181,        1,     2304, 56854c485b3e3491b07ae450fbc975a0
0,        182,        182,        1,     2304, a86674f01c19cf1c0a6eb97860e38a73
0,        183,        183,        1,     2304, afdfe139362b7e25f838ffce48decbd4
0,        184,        184,        1,     2304, d871c042ab4e3829a668892fa2cc1ee7
0,        185,        185,        1,     2304, 2baa85b5056b87f59e32b2dd239eed99
0,        186,        186,        1,     2304, 9f37284966312b2dc347b2c459f7c51c
0,        187,        187,        1,     2304, daf57e646d0dcd8c59a0ac8b77f94f2e
0,        188,        188,        1,     2304, 34c05e20842df45acdc3023ba042799b
0,        189,        189,        1,     2304, 1fef3535b35b4700de8b738908234558
0,        190,        190,        1,     2304, 97eae70fd10921ad74db3d6c00b2ff6b
0,        191,        191,        1,     2304, 366497d5cb4776454e8d1b73d75767f7
0,        192,        192,        1,     2304, 5567341572ef5466d6e6bbdfa7af96d1
0,        193,        193,        1,     2304, 28926fa2639dc37f4a9b349b0e2cc3c4
0,        194,        194,        1,     2304, 8c8c6bc9fffa9f4fb74fed99d1e10c5e
0,        195,        195,        1,     2304, a5fe22269902b9db9bb4297fd27229eb
0,        196,        196,        1,     2304, 5c43ffcad62ed38c6742ccae1d14e240
0,        197,        197,        1,     2304, 05578c1dbdbae860fec63e7aed6b2b06
0,        198,        198,        1,     2304, ba5adb3bb070991f3807571bef0854b5
0,        199,        199,        1,     2304, 115756e7e657e70c0a7958d55343e77b
0,        200,        200,        1,     2304, 13935d07f843f957ce0ad455ee4e8e0f
0,        201,        201,        1,     2304, 48b314d18eef73c03ea745a9ea2ea2c2
0,        202,        202,        1,     2304, d28b6517acac40dd1f8ec90973b4b099
0,        203,        203,        1,     2304, 1540ecbf893194d9111e7df4433c6d38
0,        204,        204,        1,     2304, 067072d2f6cac9c38092a985cb7dea8d
0,        205,        205,        1,     2304, dbb8c34904b0550ba6610b1dc57af388
0,        206,        206,        1,     2304, 2c6d600868006ea3fbbe151894d70544
0,        207,        207,        1,     2304, c60c1727540ceff388d1943615714df1
0,        208,        208,        1,     2304, deb19c2a44b506489452fd3590b858d8
0,        209,        209,        1,     2304, bc68ee1b3ce9c53b6dbe6f9bff714067
0,        210,        210,        1,     2304, 416488f3288bcd7073e56a3482ba2e6b
0,        211,        211,        1,     2304, b0905feb310e7e26b79353a679251d41
0,        212,        212,        1,     2304, a2c9fcaa1efe99e5002366b2875a85a8
0,        213,        213,        1,     2304, aa3fbab5bba60cd5c98283f30e029156
0,        214,        214,        1,     2304, b766def730ce363de9feaa6c993be722
0,        215,        215,        1,     2304, 5ecad11fd765114e68f019ea45ff89a1
0,        216,        216,        1,     2304, 15d83f75130b18bcd8ab300c4e861072
0,        217,        217,        1,     2304, 118b08f52ef82f6c331a68dd2aec85da
0,        218,        218,        1,     2304, 0f23baa03f73d018cf18d59f30919c7a
0,        219,        219,        1,     2304, d5c27a199bf14f3ae3755ad28e1d85dc
0,        220,        220,        1,     2304, f16bbceada9e6084196ebc4224b652cd
0,        222,        222,        1,     2304, 1a37fc9e61b678ca7840960f14f4a98c
0,        223,        223,        1,     2304, 9b9139bc37a13d903045458d9a62d8ce
0,        224,        224,        1,     2304, fa3a8dfcbde01fd9f1c7fbf3c56d5353
0,        225,        225,        1,     2304, a28b05df15740c553694172a64fd0ddb
0,        225,        225,        1,     2304, 72f1f1062d69f39782e961bcb43a6c79
0,        226,        226,        1,     2304, f2ce3b59c195452db6dea420d1f6b80b
0,        227,        227,        1,     2304, f72e9d24b986c1107aebcbe90d30eb7f
0,        228,        228,        1,     2304, d93f7d18076f0415176f0564f60ca83f
0,        229,        229,        1,     2304, 80eaf6f6e20c31be536f8be032b6d356
0,        230,        230,        1,     2304, 91411161a15a273b202f943b259d716c
0,        231,        231,        1,     2304, 0e9a3b114634409329be7dd507a3df90
0,        232,        232,        1,     2304, 32a1524ec91d478826e3bc656b9fa4b4
0,        233,        233,        1,     2304, 0211f04788b38d60d0275467761f6484
0,        234,        234,        1,     2304, 467ad3d67c90ecf6e25ab4485e0fb35a
0,        235,        235,        1,     2304, 1911aa4b6854c64dfd7597173ebf35b9
0,        236,        236,        1,     2304, 7cd94782b42f2ac963e18a03ae4d5238
0,        237,        237,        1,     2304, b9ca26e64fcfeb46fa5c2f6cf5d75a29
0,        238,        238,        1,     2304, 0b93be10d13577626327cb967e56127b
0,        239,        239,        1,     2304, 2fdd1ac7cff95bf44980bb3116a6e9b2
0,        240,        240,        1,     2304, 4ed960e5439aff3abcbd50c823c46cd3
0,        241,        241,        1,     2304, 1bcbc8718cac77e0c1b35ebcf99d9087
0,        242,        242,        1,     2304, 3ce42b17b7bb5485c878318548a6f051
0,        243,        243,        1,     2304, 2b8550e57fea6d602ddc701ce9ebde5b
0,        244,        244,        1,     2304, de3b264f81833c8795827d2a5ec7d19e
0,        245,        245,        1,     2304, 955c5beaa7435a1b9c51013d38c04256
0,        246,        246,        1,     2304, 5db11a8925b3474668f362408831b7cc
0,        247,        247,        1,     2304, 06ca931cf4e48d31ed284a5107f46643
0,        248,        248,        1,     2304, 9fa0aa7a290c80b53d5f00822bdc64c8
0,        249,        249,        1,     2304, 67c9d7c91792efdaef2c749fb5bc40ca
0,        250,        250,        1,     2304, fd9e7b1f7de975815ede4165fa670dff
0,        251,        251,        1,     2304, 0f499d2bd1a056008a01e41043797d1e
0,        253,        253,        1,     2304, 02e6314d552f659180e88375d2805594
0,        254,        254,        1,     2304, 638a7424c762e9366ea098b5b7f7d277
0,        255,        255,        1,     2304, f3fb876258366d4e5fbb76b2e8ce3471
0,        256,        256,        1,     2304, 57b1ec4d9d25e9f0f5ec6806bab1da99
0,        257,        257,        1,     2304, f2985b099b60c9f0acc2f2c732b98e9c
0,        258,        258,        1,     2304, 31413e129762e070c99538ab1da2cc83
0,        259,        259,        1,     2304, fbc3b8805d1501ccc182039e89dd5a9c
0,        260,        260,        1,     2304, 8974129bc6f5c8c53ef9bae0a0ea8d95
0,        261,        261,        1,     2304, b48e37471587924fce56abb5ba105d9d
0,        262,        262,        1,     2304, e018fb4e4631b1de570ca14c96f78ce9
0,        262,        262,        1,     2304, a345678d513e0d80518163eb7c6c1c4f
0,        264,        264,        1,     2304, 2f132a6a2b035160eedbb71302ad2c65
0,        264,        264,        1,     2304, 83d63e1c60c41b8c02ff1f8f88b3ee86
0,        265,        265,        1,     2304, 864c6cf63be51d2928d86a1b0784976d
0,        266,        266,        1,     2304, 1307d1ec2fc0978c909a707564b899a5
0,        268,        268,        1,     2304, a8d746f27d4268a7bbe5b48739248270
0,        269,        269,        1,     2304, 7ae6a1d608a06c3360f9e6aec68a3ceb
0,        270,        270,        1,     2304, 2728c8a88c2b4f9d942171ac3fcf2f67
0,        271,        271,        1,     2304, 1679c3fa2bdc1e75b4fa8b66fe0b8eaa
0,        272,        272,        1,     2304, 4df8fba43f581c8082b29a1c10256d29
0,        273,        273,        1,     2304, d3992ca9cc3a58cfc9e14d72068cae24
0,        274,        274,        1,     2304, cbd16bd5ef31dcd89b5d58805a2d40fd
0,        275,        275,        1,     2304, b8b4e4363e70d051c3f0776812418887
0,        276,        276,        1,     2304, 39a20aa67f30c2436b90ac998d9f5aad
0,        277,        277,        1,     2304, 060e922135c28a896290c795dca7ea16
0,        278,        278,        1,     2304, a1113bb3e76c8d7f01cfeb7e586a50c0
0,        278,        278,        1,     2304, 132f8626caeedeca6c43a31eb94de07f
0,        279,        279,        1,     2304, 8624c657ef8fb86a26607790032cfb2d
0,        280,        280,        1,     2304, 8dd231d0eb51f1c4a80f7d6929004cd0
0,        281,        281,        1,     2304, f0acd3d1bce94a52fda28279d07dee54
0,        282,        282,        1,     2304, 5df68455ebda550bf1fd610dc48282f6
0,        283,        283,        1,     2304, 984984dca39242bae9ea1556268b678c
0,        285,        285,        1,     2304, 0cf962b4bee0f0b8df13857d7f6aff1f
0,        285,        285,        1,     2304, dec5da608b3332799aadbf99cd69d466
0,        286,        286,        1,     2304, 93055dd27835fd7bd9a44007bdacec55
0,        287,        287,        1,     2304, a54066edc078758c33ebdddd872ce4d1
0,        289,        289,        1,     2304, 77ad293fb928741ae25870b713ac61c0
0,        289,        289,        1,     2304, a6283636bcce10afcf0b411068c8d3e7
0,        291,        291,        1,     2304, 57a3ed094ceea6bf56bcb33d0ba8e2e5
0,        292,        292,        1,     2304, 2d0e14923ec7c4f9110483248f4ae22d
0,        293,        293,        1,     2304, c794cbe8e6490bf54fa77d7406f575aa
0,        294,        294,        1,     2304, 49de6e42ddbc830b2f73f9a1021dff24
0,        295,        295,        1,     2304, c5d9521a409b86bbff990c150401042f
0,        296,        296,        1,     2304, 8363e5e14a236c49d169e20f647be0ad
0,        297,        297,        1,     2304, a8a4a49cbad73a544d63aa8e0fb2676a
0,        298,        298,        1,     2304, 96929b7af42577bc36e191a1337ca59e
0,        299,        299,        1,     2304, 9325f337570402d0a60e9e1e29ef6087
0,        300,        300,        1,     2304, c0f34c2bdef7117f1a602cad7007960d
0,        301,        301,        1,     2304, 1c4e134e5adc8c86bdba53c301d71516
0,        302,        302,        1,     2304, 8d207db12237da23afc04e4b48bd6ea1
0,        302,        302,        1,     2304, d6b4dfb693aa1f5a0abd4c23848c5303
0,        303,        303,        1,     2304, fb72bad7cf2cfc651cc04e9e8ec1bde4
0,        304,        304,        1,     2304, 3fb21c539c7eeb7bc414b6a60f090f06
0,        305,        305,        1,     2304, 183f462f586f4ff5e771ccd3d632f781
0,        306,        306,        1,     2304, 1eb747ca847f34181ed51ef50f519147
0,        307,        307,        1,     2304, 22fc9786cfa3327195ed6dd0ca3e118b
0,        308,        308,        1,     2304, 1ec029fdf61a86562283845b9cd5d9fc
0,        309,        309,        1,     2304, 50080f17b2ebedc51a040545fff14137
0,        310,        310,        1,     2304, 193f27ab8235ba113621d7b1b75bcc54
0,        312,        312,        1,     2304, 03a9e0ee6c944474df0fc81d41a97ad1
0,        313,        313,        1,     2304, 6cecca36263a9b6c070a44f9bd2b6e8b
0,        314,        314,        1,     2304, 0207271ed48215aa41ca37cce4f8e80c
0,        315,        315,        1,     2304, 42ae65d7aaf0b0f37934bcced7586338
0,        316,        316,        1,     2304, a69361ee1e965264bf90b4110a7ccbc7
0,        317,        317,        1,     2304, 3ccb7d14069ad70176c4f4b191d62a68
0,        318,        318,        1,     2304, 68445a659eb175b74ef02139288a7159
0,        319,        319,        1,     2304, 1904a0b87e5085b8846dff81448ccc10
0,        320,        320,        1,     2304, a1599031be790fe7d5f6b8d7cf7e9666
0,        320,        320,        1,     2304, 8662d08b2d4dacc54d7c99f7fc82bee4
0,        321,        321,        1,     2304, 9dee76e80169b0bae092f58ae4383f8a
0,        322,        322,        1,     2304, 5a359d29fa3a0a9a8e35543c1c02746c
0,        323,        323,        1,     2304, 03a092ed7c9b508831d19c31cc6dff0a
0,        324,        324,        1,     2304, 3a2326ed0a86d9a18c7384f26a59dd55
0,        325,        325,        1,     2304, c98b0ed2064aba4faec0a44e682948e2
0,        327,        327,        1,     2304, 4a9f50805a33d82ce1c88c0979e592c3
0,        328,        328,        1,     2304, 24648a94aa277fe5cfbbc0d81ea67b9f
0,        329,        329,        1,     2304, 008bfd5037e59fc0e3437ba9f87732fa
0,        330,        330,        1,     2304, 8dbd755d6d32423f2b50cbe454ab1c71
0,        331,        331,        1,     2304, 5b96b27803ce1205d72c39b612c5f14f
0,        332,        332,        1,     2304, 54e51209f99ed09dc2eea46be98b7219
0,        333,        333,        1,     2304, fa3e94aa6280c09f0f8ddf0b97a0b3e4
0,        334,        334,        1,     2304, aafe6e0cf5e44bedd783f6e5ef8c64fb
0,        335,        335,        1,     2304, 9cea8c72b5dc0440558550b85022ce63
0,        336,        336,        1,     2304, b18cc63fa2b0b206a1fc3f56b7568f54
0,        337,        337,        1,     2304, 8aba3640313774a47400f992e2d5263d
0,        338,        338,        1,     2304, a91cf121b68bf9abdb963de6d0043841
0,        339,        339,        1,     2304, fa86f2cde58c614a59fb8dd97e7d5012
0,        340,        340,        1,     2304, ff38aa00c46762862d194e319336eb9d
0,        341,        341,        1,     2304, 0fa7df48e96bb80a2b96e870ea986b2b
0,        342,        342,        1,     2304, c79b4cd83508a63476e2fe6c6b07eb9d
0,        343,        343,        1,     2304, e2061a329094bdd1a99e5b92c51b235f
0,        344,        344,        1,     2304, 06836d118863aad2fb75169f86f80398
0,        345,        345,        1,     2304, d3d2d787eb1d2d45bed4acde2729f5c6
0,        346,        346,        1,     2304, ccbbd8b09727970a4b7c9682c31a4af0
0,        347,        347,        1,     2304, 6cb652497b2b8896f0c2c33e87da35d0
0,        348,        348,        1,     2304, 48ea0e2a4f5cc5c92cc5583ebc166319
0,        349,        349,        1,     2304, a1011f326c5465c7ce17ff1247967bfb
0,        350,        350,        1,     2304, 6eec64694efa0c1319f04cb3fab6173e
0,        351,        351,        1,     2304, bd58d3b11c356ccf8d456ed62344ea59
0,        352,        352,        1,     2304, a881c4ca1064358d0a61d61892724c3f
0,        353,        353,        1,     2304, 85270d8ca01a97b7da52bcbeefdeaaed
0,        354,        354,        1,     2304, 09f5a089740be03068d7b475d6bedd43
0,        355,        355,        1,     2304, 1ad3ff992fe9b0be76334877807de637
0,        356,        356,        1,     2304, ed0176458d12e644a5a7d0c0437955d6
0,        357,        357,        1,     2304, d6d7c5a2c1305575220d61ceeb6d275a
0,        358,        358,        1,     2304, 7923e404d293d6d1aeacc6894c67f47a
0,        359,        359,        1,     2304, 7f8257dec9b3f36ca6e119632886da38
0,        360,        360,        1,     2304, 630918ad1ab75884d4285a905cdeddbe
0,        361,        361,        1,     2304, 893eb58c16762d923a2ea4986e4789e0
0,        362,        362,        1,     2304, acc3cdde6b635ee9cd9c1622bc3df6a6
0,        363,        363,        1,     2304, 9a3b58f7c7b07e15bf5d7456d1b12673
0,        364,        364,        1,     2304, 63b1ff88bb08a31e551560e4c41f8c56
0,        365,        365,        1,     2304, 8e1325bde0d15a858f77e7de3f6a9ddf
0,        366,        366,        1,     2304, 66b5c3165821d057af6745c9fa388009
0,        367,        367,        1,     2304, 078c87c0fc372fc3259965e1b19cbbbb
